tender/id;tender/title;tender/description;tender/status;tender/procuringEntity/id;tender/value/currency;tender/value/amount;tender/procuringEntity/name;tender/procurementMethod;tender/procurementMethodDetails;tender/mainProcurementCategory;tender/additionalProcurementCategories;tender/tenderPeriod/startDate;tender/tenderPeriod/endDate;tender/tenderPeriod/durationInDays;tender/enquiryPeriod/startDate;tender/enquiryPeriod/endDate;tender/enquiryPeriod/durationInDays;tender/techniques/hasFrameworkAgreement;tender/competitive;language;tender/items/0/id;tender/items/0/description;tender/items/0/quantity;tender/items/0/unit/name;tender/items/0/unit/value/amount;tender/items/0/unit/value/currency;Total
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;600;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;60;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;60;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;90;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;12;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;60;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;60;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;60;Unidad;0;ARS;0
7116-1930-CDI22;“ADQUISICIÓN DE MEMBRESIA”; Otros no especificados precedentemente-;complete;CABA-UE-7116 ;EUR;344700;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;direct;CONTRATACION DIRECTA;goods;Reservado para GCBA ;2023-01-25T12:00:00-03:00;2023-01-25T12:00:00-03:00;0;2023-01-20T10:01:00-03:00;2023-01-23T12:00:00-03:00;3;FALSO;FALSO;es;32.01.012.0003.1-0;SERVICIO DE ABONO POR MEMBRESIA . Modelo: Con Organismos nacionales e internacionales ;1;UNIDAD;344700;EUR;103410000
7162-0006-CDI23;Servicio de puesta en valor, de operación y mantenimiento de los Centros de Compostaje y Composteras; Higiene urbana-;active;CABA-UE-7162 ;ARS;1929402,51;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;direct;CONTRATACION DIRECTA;goods;Perfumería Limpieza y Contenedores Comerciales e Industriales;2023-02-24T11:55:00-03:00;2023-02-24T12:00:00-03:00;0;2023-02-10T10:01:00-03:00;2023-02-17T12:00:00-03:00;7;FALSO;FALSO;es;18.09.003.0011.1-0;SERVICIO DE VALORIZACION PARA RESIDUOS ORGANICOS . Modelo: . ;7;UNIDAD;275628,93;ARS;1929402,51
7162-0006-CDI23;Servicio de puesta en valor, de operación y mantenimiento de los Centros de Compostaje y Composteras; Higiene urbana-;active;CABA-UE-7162 ;ARS;3321597,79;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;direct;CONTRATACION DIRECTA;goods;Perfumería Limpieza y Contenedores Comerciales e Industriales;2023-02-24T11:55:00-03:00;2023-02-24T12:00:00-03:00;0;2023-02-10T10:01:00-03:00;2023-02-17T12:00:00-03:00;7;FALSO;FALSO;es;18.09.003.0011.1-0;SERVICIO DE VALORIZACION PARA RESIDUOS ORGANICOS . Modelo: . ;7;UNIDAD;474513,97;ARS;3321597,79
7162-0006-CDI23;Servicio de puesta en valor, de operación y mantenimiento de los Centros de Compostaje y Composteras; Higiene urbana-;active;CABA-UE-7162 ;ARS;5025523,58;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;direct;CONTRATACION DIRECTA;goods;Perfumería Limpieza y Contenedores Comerciales e Industriales;2023-02-24T11:55:00-03:00;2023-02-24T12:00:00-03:00;0;2023-02-10T10:01:00-03:00;2023-02-17T12:00:00-03:00;7;FALSO;FALSO;es;18.09.003.0011.1-0;SERVICIO DE VALORIZACION PARA RESIDUOS ORGANICOS . Modelo: . ;7;UNIDAD;717931,94;ARS;5025523,58
7162-0006-CDI23;Servicio de puesta en valor, de operación y mantenimiento de los Centros de Compostaje y Composteras; Higiene urbana-;active;CABA-UE-7162 ;ARS;39737197,68;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;direct;CONTRATACION DIRECTA;goods;Perfumería Limpieza y Contenedores Comerciales e Industriales;2023-02-24T11:55:00-03:00;2023-02-24T12:00:00-03:00;0;2023-02-10T10:01:00-03:00;2023-02-17T12:00:00-03:00;7;FALSO;FALSO;es;18.09.003.0011.1-0;SERVICIO DE VALORIZACION PARA RESIDUOS ORGANICOS . Modelo: . ;24;UNIDAD;1655716,57;ARS;39737197,68
7162-0006-CDI23;Servicio de puesta en valor, de operación y mantenimiento de los Centros de Compostaje y Composteras; Higiene urbana-;active;CABA-UE-7162 ;ARS;45534965,76;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;direct;CONTRATACION DIRECTA;goods;Perfumería Limpieza y Contenedores Comerciales e Industriales;2023-02-24T11:55:00-03:00;2023-02-24T12:00:00-03:00;0;2023-02-10T10:01:00-03:00;2023-02-17T12:00:00-03:00;7;FALSO;FALSO;es;18.09.003.0011.1-0;SERVICIO DE VALORIZACION PARA RESIDUOS ORGANICOS . Modelo: . ;24;UNIDAD;1897290,24;ARS;45534965,76
7162-0006-CDI23;Servicio de puesta en valor, de operación y mantenimiento de los Centros de Compostaje y Composteras; Higiene urbana-;active;CABA-UE-7162 ;ARS;76142961,6;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;direct;CONTRATACION DIRECTA;goods;Perfumería Limpieza y Contenedores Comerciales e Industriales;2023-02-24T11:55:00-03:00;2023-02-24T12:00:00-03:00;0;2023-02-10T10:01:00-03:00;2023-02-17T12:00:00-03:00;7;FALSO;FALSO;es;18.09.003.0011.1-0;SERVICIO DE VALORIZACION PARA RESIDUOS ORGANICOS . Modelo: . ;24;UNIDAD;3172623,4;ARS;76142961,6
7162-0006-CDI23;Servicio de puesta en valor, de operación y mantenimiento de los Centros de Compostaje y Composteras; Higiene urbana-;active;CABA-UE-7162 ;ARS;66692065,2;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;direct;CONTRATACION DIRECTA;goods;Perfumería Limpieza y Contenedores Comerciales e Industriales;2023-02-24T11:55:00-03:00;2023-02-24T12:00:00-03:00;0;2023-02-10T10:01:00-03:00;2023-02-17T12:00:00-03:00;7;FALSO;FALSO;es;18.09.003.0011.1-0;SERVICIO DE VALORIZACION PARA RESIDUOS ORGANICOS . Modelo: . ;24;UNIDAD;2778836,05;ARS;66692065,2
7162-0042-LPU23;SERVICIO DE PROVISIÓN DE COMBUSTIBLES Y DE UN SISTEMA DE GESTIÓN ADMINISTRATIVA; Combustibles y lubricantes-;complete;CABA-UE-7162 ;ARS;0;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;open;LICITACION PUBLICA;goods;Vehículos;2023-02-07T12:00:00-03:00;2023-02-07T12:00:00-03:00;0;2023-01-30T10:05:00-03:00;2023-02-02T12:00:00-03:00;3;FALSO;FALSO;es;35.02.004.0001.2-0;GASOIL O DIESEL OIL ESPECIAL Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: Combustible para motores de combustión interna, de alto régimen de revoluciones ;184045;UNIDAD;0;ARS;0
7162-0042-LPU23;SERVICIO DE PROVISIÓN DE COMBUSTIBLES Y DE UN SISTEMA DE GESTIÓN ADMINISTRATIVA; Combustibles y lubricantes-;complete;CABA-UE-7162 ;ARS;0;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;open;LICITACION PUBLICA;goods;Vehículos;2023-02-07T12:00:00-03:00;2023-02-07T12:00:00-03:00;0;2023-01-30T10:05:00-03:00;2023-02-02T12:00:00-03:00;3;FALSO;FALSO;es;35.02.003.0001.3-0;NAFTA SIN PLOMO   ;92100;UNIDAD;0;ARS;0
7162-0042-LPU23;SERVICIO DE PROVISIÓN DE COMBUSTIBLES Y DE UN SISTEMA DE GESTIÓN ADMINISTRATIVA; Combustibles y lubricantes-;complete;CABA-UE-7162 ;ARS;0;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;open;LICITACION PUBLICA;goods;Vehículos;2023-02-07T12:00:00-03:00;2023-02-07T12:00:00-03:00;0;2023-01-30T10:05:00-03:00;2023-02-02T12:00:00-03:00;3;FALSO;FALSO;es;35.02.004.0001.2-0;GASOIL O DIESEL OIL ESPECIAL Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: Combustible para motores de combustión interna, de alto régimen de revoluciones ;1783200;UNIDAD;0;ARS;0
7162-1627-LPU22;Servicio de Provisión y Reparación de Gazebos; Equipo educacional, cultural y recreativo-;active;CABA-UE-7162 ;ARS;0;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;open;LICITACION PUBLICA;works;Cultura Deporte y Recreación;2023-03-07T12:00:00-03:00;2023-03-07T12:00:00-03:00;0;2023-02-24T12:01:00-03:00;2023-03-02T12:00:00-03:00;5;FALSO;FALSO;es;26.02.017.0001.4-0;GAZEBO . Modelo: De poliéster con estructura aluminio ;400;UNIDAD;0;ARS;0
7162-1627-LPU22;Servicio de Provisión y Reparación de Gazebos; Equipo educacional, cultural y recreativo-;active;CABA-UE-7162 ;ARS;0;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;open;LICITACION PUBLICA;works;Cultura Deporte y Recreación;2023-03-07T12:00:00-03:00;2023-03-07T12:00:00-03:00;0;2023-02-24T12:01:00-03:00;2023-03-02T12:00:00-03:00;5;FALSO;FALSO;es;26.02.017.0001.4-0;GAZEBO . Modelo: De poliéster con estructura aluminio ;50;UNIDAD;0;ARS;0
7162-1627-LPU22;Servicio de Provisión y Reparación de Gazebos; Equipo educacional, cultural y recreativo-;active;CABA-UE-7162 ;ARS;0;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;open;LICITACION PUBLICA;works;Cultura Deporte y Recreación;2023-03-07T12:00:00-03:00;2023-03-07T12:00:00-03:00;0;2023-02-24T12:01:00-03:00;2023-03-02T12:00:00-03:00;5;FALSO;FALSO;es;26.02.017.0002.10-0;CARPA PLEGABLE Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: Estructura plegable liviana, de armado rápido, de hierro zincado, con cuatro patas, revestida con tela 100% poliester con recubrimiento en PVC Variedad: Plegable ;2000;UNIDAD;0;ARS;0
7162-1627-LPU22;Servicio de Provisión y Reparación de Gazebos; Equipo educacional, cultural y recreativo-;active;CABA-UE-7162 ;ARS;0;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;open;LICITACION PUBLICA;works;Cultura Deporte y Recreación;2023-03-07T12:00:00-03:00;2023-03-07T12:00:00-03:00;0;2023-02-24T12:01:00-03:00;2023-03-02T12:00:00-03:00;5;FALSO;FALSO;es;26.02.017.0001.4-0;GAZEBO . Modelo: De poliéster con estructura aluminio ;1500;UNIDAD;0;ARS;0
7162-1627-LPU22;Servicio de Provisión y Reparación de Gazebos; Equipo educacional, cultural y recreativo-;active;CABA-UE-7162 ;ARS;0;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;open;LICITACION PUBLICA;works;Cultura Deporte y Recreación;2023-03-07T12:00:00-03:00;2023-03-07T12:00:00-03:00;0;2023-02-24T12:01:00-03:00;2023-03-02T12:00:00-03:00;5;FALSO;FALSO;es;26.02.017.0002.10-0;CARPA PLEGABLE Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: Estructura plegable liviana, de armado rápido, de hierro zincado, con cuatro patas, revestida con tela 100% poliester con recubrimiento en PVC Variedad: Plegable ;230;UNIDAD;0;ARS;0
7162-1627-LPU22;Servicio de Provisión y Reparación de Gazebos; Equipo educacional, cultural y recreativo-;active;CABA-UE-7162 ;ARS;0;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;open;LICITACION PUBLICA;works;Cultura Deporte y Recreación;2023-03-07T12:00:00-03:00;2023-03-07T12:00:00-03:00;0;2023-02-24T12:01:00-03:00;2023-03-02T12:00:00-03:00;5;FALSO;FALSO;es;26.02.017.0002.10-0;CARPA PLEGABLE Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: Estructura plegable liviana, de armado rápido, de hierro zincado, con cuatro patas, revestida con tela 100% poliester con recubrimiento en PVC Variedad: Plegable ;30;UNIDAD;0;ARS;0
7162-1627-LPU22;Servicio de Provisión y Reparación de Gazebos; Equipo educacional, cultural y recreativo-;active;CABA-UE-7162 ;ARS;0;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;open;LICITACION PUBLICA;works;Cultura Deporte y Recreación;2023-03-07T12:00:00-03:00;2023-03-07T12:00:00-03:00;0;2023-02-24T12:01:00-03:00;2023-03-02T12:00:00-03:00;5;FALSO;FALSO;es;26.02.017.0001.4-0;GAZEBO . Modelo: De poliéster con estructura aluminio ;100;UNIDAD;0;ARS;0
7162-1871-LPU22;“Servicio de Traslado de Material Reciclable y Transporte de Recuperadores, Operarios y Choferes”; Transporte y almacenamiento-;active;CABA-UE-7162 ;ARS;0;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;open;LICITACION PUBLICA;goods;Vehículos;2023-01-30T11:55:00-03:00;2023-01-30T12:00:00-03:00;0;2023-01-17T10:01:00-03:00;2023-01-25T12:00:00-03:00;8;FALSO;FALSO;es;35.06.002.0001.10-0;SERVICIO DE TRANSPORTE      ;90000;UNIDAD;0;ARS;0
7162-1871-LPU22;“Servicio de Traslado de Material Reciclable y Transporte de Recuperadores, Operarios y Choferes”; Transporte y almacenamiento-;active;CABA-UE-7162 ;ARS;0;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;open;LICITACION PUBLICA;goods;Vehículos;2023-01-30T11:55:00-03:00;2023-01-30T12:00:00-03:00;0;2023-01-17T10:01:00-03:00;2023-01-25T12:00:00-03:00;8;FALSO;FALSO;es;35.06.002.0001.10-0;SERVICIO DE TRANSPORTE      ;130000;UNIDAD;0;ARS;0
7162-1871-LPU22;“Servicio de Traslado de Material Reciclable y Transporte de Recuperadores, Operarios y Choferes”; Transporte y almacenamiento-;active;CABA-UE-7162 ;ARS;0;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;open;LICITACION PUBLICA;goods;Vehículos;2023-01-30T11:55:00-03:00;2023-01-30T12:00:00-03:00;0;2023-01-17T10:01:00-03:00;2023-01-25T12:00:00-03:00;8;FALSO;FALSO;es;35.06.002.0001.10-0;SERVICIO DE TRANSPORTE      ;7000;UNIDAD;0;ARS;0
7162-1871-LPU22;“Servicio de Traslado de Material Reciclable y Transporte de Recuperadores, Operarios y Choferes”; Transporte y almacenamiento-;active;CABA-UE-7162 ;ARS;0;MINISTERIO DE ESPACIO PUBLICO E HIGIENE URBANA;open;LICITACION PUBLICA;goods;Vehículos;2023-01-30T11:55:00-03:00;2023-01-30T12:00:00-03:00;0;2023-01-17T10:01:00-03:00;2023-01-25T12:00:00-03:00;8;FALSO;FALSO;es;35.06.009.0001.3-0;SERVICIO DE TRANSPORTE . Modelo: Incluye: traslado de mercaderías, muebles y cualquier otro elemento que no se trate de personas físicas, según requerimientos particulares de la repartición solicitante ;43000;Unidad;0;ARS;0
7192-0008-CDI23;Contratación Espacios Club All Boys; Otros no especificados precedentemente-;complete;CABA-UE-7192 ;ARS;14520000;MINISTERIO DE EDUCACION;direct;CONTRATACION DIRECTA;works;Cultura Deporte y Recreación;2023-01-10T11:20:00-03:00;2023-01-13T11:00:00-03:00;3;2023-01-10T11:21:00-03:00;2023-01-12T08:00:00-03:00;1;FALSO;FALSO;es;26.02.018.0001.1-0;ALQUILER DE ESPACIO . Modelo: Para evento ;24;UNIDAD;605000;ARS;14520000
7192-0008-CDI23;Contratación Espacios Club All Boys; Otros no especificados precedentemente-;complete;CABA-UE-7192 ;ARS;14520000;MINISTERIO DE EDUCACION;direct;CONTRATACION DIRECTA;works;Cultura Deporte y Recreación;2023-01-10T11:20:00-03:00;2023-01-13T11:00:00-03:00;3;2023-01-10T11:21:00-03:00;2023-01-12T08:00:00-03:00;1;FALSO;FALSO;es;26.02.018.0001.1-0;ALQUILER DE ESPACIO . Modelo: Para evento ;24;UNIDAD;605000;ARS;14520000
7192-0022-CME23;Adquisición de Bombas de Agua; Herramientas y repuestos mayores-;active;CABA-UE-7192 ;ARS;634500;MINISTERIO DE EDUCACION;direct;CONTRATACION MENOR;works;Máquinas y Herramientas;2023-01-10T12:00:00-03:00;2023-01-16T10:00:00-03:00;6;2023-01-10T12:05:00-03:00;2023-01-13T12:00:00-03:00;2;FALSO;FALSO;es;30.01.004.0002.2-0;BOMBA CENTRIFUGA . Modelo: De 1,5 Hp aproximadamente, vertical, para sistema cloacal tensión 220/380 Vca frecuencia 50 Hz, diámetro de válvulas 2 pulgadas ;9;UNIDAD;70500;ARS;634500
7192-0022-CME23;Adquisición de Bombas de Agua; Herramientas y repuestos mayores-;active;CABA-UE-7192 ;ARS;230000;MINISTERIO DE EDUCACION;direct;CONTRATACION MENOR;works;Máquinas y Herramientas;2023-01-10T12:00:00-03:00;2023-01-16T10:00:00-03:00;6;2023-01-10T12:05:00-03:00;2023-01-13T12:00:00-03:00;2;FALSO;FALSO;es;30.01.004.0002.2-0;BOMBA CENTRIFUGA . Modelo: De 1,5 Hp aproximadamente, vertical, para sistema cloacal tensión 220/380 Vca frecuencia 50 Hz, diámetro de válvulas 2 pulgadas ;1;UNIDAD;230000;ARS;230000
7192-0022-CME23;Adquisición de Bombas de Agua; Herramientas y repuestos mayores-;active;CABA-UE-7192 ;ARS;142500;MINISTERIO DE EDUCACION;direct;CONTRATACION MENOR;works;Máquinas y Herramientas;2023-01-10T12:00:00-03:00;2023-01-16T10:00:00-03:00;6;2023-01-10T12:05:00-03:00;2023-01-13T12:00:00-03:00;2;FALSO;FALSO;es;30.01.004.0008.1-0;BOMBA SUMERGIBLE PARA DESAGÜE . Medida: 1 HP cuerpo 220 V Modelo: De 1 HP cuerpo, de 220 V Potencia: De 1 HP y 220 V ;1;UNIDAD;142500;ARS;142500
7192-0044-CDI23;Material bibliográfico Ediciones Santillana S. A. (Richmond) // EX-2022-47103625-GCABA-MEDGC;5-1-3-67 - Libros Plan de Lectura-;complete;CABA-UE-7192 ;ARS;1526000;MINISTERIO DE EDUCACION;direct;CONTRATACION DIRECTA;works;Cultura Deporte y Recreación;2023-01-23T09:21:00-03:00;2023-01-30T11:00:00-03:00;7;2023-01-23T09:21:00-03:00;2023-01-26T15:00:00-03:00;3;FALSO;FALSO;es;26.04.005.0001.4256-0;LIBRO - PROGRAMA LEER PARA CRECER .Demás especificaciones deberán ser indicadas por la repartición solicitante. Modelo: Conforme lo expuesto por Resolución N° 3215/GCABA/MEGC/10. ;1526;Unidad;1000;ARS;1526000
7192-0044-CDI23;Material bibliográfico Ediciones Santillana S. A. (Richmond) // EX-2022-47103625-GCABA-MEDGC;5-1-3-67 - Libros Plan de Lectura-;complete;CABA-UE-7192 ;ARS;415000;MINISTERIO DE EDUCACION;direct;CONTRATACION DIRECTA;works;Cultura Deporte y Recreación;2023-01-23T09:21:00-03:00;2023-01-30T11:00:00-03:00;7;2023-01-23T09:21:00-03:00;2023-01-26T15:00:00-03:00;3;FALSO;FALSO;es;26.04.005.0001.4256-0;LIBRO - PROGRAMA LEER PARA CRECER .Demás especificaciones deberán ser indicadas por la repartición solicitante. Modelo: Conforme lo expuesto por Resolución N° 3215/GCABA/MEGC/10. ;415;Unidad;1000;ARS;415000
7192-0044-CDI23;Material bibliográfico Ediciones Santillana S. A. (Richmond) // EX-2022-47103625-GCABA-MEDGC;5-1-3-67 - Libros Plan de Lectura-;complete;CABA-UE-7192 ;ARS;396000;MINISTERIO DE EDUCACION;direct;CONTRATACION DIRECTA;works;Cultura Deporte y Recreación;2023-01-23T09:21:00-03:00;2023-01-30T11:00:00-03:00;7;2023-01-23T09:21:00-03:00;2023-01-26T15:00:00-03:00;3;FALSO;FALSO;es;26.04.005.0001.4256-0;LIBRO - PROGRAMA LEER PARA CRECER .Demás especificaciones deberán ser indicadas por la repartición solicitante. Modelo: Conforme lo expuesto por Resolución N° 3215/GCABA/MEGC/10. ;396;Unidad;1000;ARS;396000
7192-0044-CDI23;Material bibliográfico Ediciones Santillana S. A. (Richmond) // EX-2022-47103625-GCABA-MEDGC;5-1-3-67 - Libros Plan de Lectura-;complete;CABA-UE-7192 ;ARS;1592000;MINISTERIO DE EDUCACION;direct;CONTRATACION DIRECTA;works;Cultura Deporte y Recreación;2023-01-23T09:21:00-03:00;2023-01-30T11:00:00-03:00;7;2023-01-23T09:21:00-03:00;2023-01-26T15:00:00-03:00;3;FALSO;FALSO;es;26.04.005.0001.4256-0;LIBRO - PROGRAMA LEER PARA CRECER .Demás especificaciones deberán ser indicadas por la repartición solicitante. Modelo: Conforme lo expuesto por Resolución N° 3215/GCABA/MEGC/10. ;1592;Unidad;1000;ARS;1592000
7192-0044-CDI23;Material bibliográfico Ediciones Santillana S. A. (Richmond) // EX-2022-47103625-GCABA-MEDGC;5-1-3-67 - Libros Plan de Lectura-;complete;CABA-UE-7192 ;ARS;1084000;MINISTERIO DE EDUCACION;direct;CONTRATACION DIRECTA;works;Cultura Deporte y Recreación;2023-01-23T09:21:00-03:00;2023-01-30T11:00:00-03:00;7;2023-01-23T09:21:00-03:00;2023-01-26T15:00:00-03:00;3;FALSO;FALSO;es;26.04.005.0001.4256-0;LIBRO - PROGRAMA LEER PARA CRECER .Demás especificaciones deberán ser indicadas por la repartición solicitante. Modelo: Conforme lo expuesto por Resolución N° 3215/GCABA/MEGC/10. ;1084;Unidad;1000;ARS;1084000
7192-0044-CDI23;Material bibliográfico Ediciones Santillana S. A. (Richmond) // EX-2022-47103625-GCABA-MEDGC;5-1-3-67 - Libros Plan de Lectura-;complete;CABA-UE-7192 ;ARS;712000;MINISTERIO DE EDUCACION;direct;CONTRATACION DIRECTA;works;Cultura Deporte y Recreación;2023-01-23T09:21:00-03:00;2023-01-30T11:00:00-03:00;7;2023-01-23T09:21:00-03:00;2023-01-26T15:00:00-03:00;3;FALSO;FALSO;es;26.04.005.0001.4256-0;LIBRO - PROGRAMA LEER PARA CRECER .Demás especificaciones deberán ser indicadas por la repartición solicitante. Modelo: Conforme lo expuesto por Resolución N° 3215/GCABA/MEGC/10. ;712;Unidad;1000;ARS;712000
7192-0044-CDI23;Material bibliográfico Ediciones Santillana S. A. (Richmond) // EX-2022-47103625-GCABA-MEDGC;5-1-3-67 - Libros Plan de Lectura-;complete;CABA-UE-7192 ;ARS;608000;MINISTERIO DE EDUCACION;direct;CONTRATACION DIRECTA;works;Cultura Deporte y Recreación;2023-01-23T09:21:00-03:00;2023-01-30T11:00:00-03:00;7;2023-01-23T09:21:00-03:00;2023-01-26T15:00:00-03:00;3;FALSO;FALSO;es;26.04.005.0001.4256-0;LIBRO - PROGRAMA LEER PARA CRECER .Demás especificaciones deberán ser indicadas por la repartición solicitante. Modelo: Conforme lo expuesto por Resolución N° 3215/GCABA/MEGC/10. ;608;Unidad;1000;ARS;608000
